X;Y;id;lat;long;type;site;code;name;COUNT
-381185.065723489;5629835.17231189;27550;8.645835000000000;50.159548000000001;Dressel 20;Nida-Heddernheim;TSIP;Germania Superior;1
-579922.034368355;5547021.50981508;7904;6.175875000000000;49.115461000000003;Dressel 20;Metz;PORLAR;Belgica;1
-225025.730008559;4658894.83827206;28145;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;FPATERNI;Italia;1
-483582.993933958;4643721.57298741;18567;9.254185000000000;41.341096000000000;Dressel 2-4 Catalan;Îles Lavezzi;AC;Corsica et Sardinia;1
240645.609957865;4502577.12341599;40869;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;STR;Italia;1
-248236.169757438;4242057.31041211;36963;12.483333000000000;38.016666999999998;Amphora incerta;Trapani;CVET;Sicilia;1
-795487.858362067;5016570.86350169;39514;4.807906000000000;44.139195000000001;Dressel 20;Orange;SISEN;Narbonensis;1
-580992.321497448;5887227.90650933;41467;5.179773000000000;52.064312999999999;Dressel 2-4 Catalan;Fort Vechten;ACAN;Germania Inferior;1
-213255.361586905;5069825.09673237;32767;11.883333000000000;45.416666999999997;Dressel 6B;Padova;LAEK;Italia;1
-63411.3652854647;5082518.82747811;33986;13.766667000000000;45.666666999999997;Amphora incerta;Trieste;CALTEN;Italia;1
-790246.352069834;5338595.2411637;20753;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;AC;Lugdunensis;1
240645.609957865;4502577.12341599;37995;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;PVEBAL;Italia;1
233795.948793698;4508377.81717628;35274;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LVCAO;Italia;1
-562819.917346189;5287347.9059035;21467;7.041042000000000;46.880887999999999;Mortarium;Avenches;QMES;Germania Superior;1
233795.948793698;4508377.81717628;34519;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;AENEAE;Italia;1
240645.609957865;4502577.12341599;38373;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia;1
233795.948793698;4508377.81717628;35865;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DEMETREI;Italia;1
-1425659.29010458;4414207.09190867;23712;-0.751789000000000;37.802242000000000;Lamboglia 2;San Pedro;PLATO;Tarraconensis;1
-955534.176698202;5921032.25118975;15744;-0.093145000000000;51.514248000000002;Dressel 20;London;LCFPCO;Britannia;1
-1019166.01774611;6347771.26986266;32254;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;CANTONIQVIETI;Britannia;1
-936866.068451985;6208531.92561426;16101;-1.083333000000000;53.966667000000001;Dressel 20;York;CIALBGIALB;Britannia;1
-1110617.44516429;5055612.02950957;26572;0.967381000000000;43.860230000000001;Pascual 1;Auterive;MPORC;Aquitania;1
-1086155.86087837;6102062.58848629;16955;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;CSEMPOL;Britannia;1
-955534.176698202;5921032.25118975;15470;-0.093145000000000;51.514248000000002;Dressel 20;London;MAR;Britannia;1
-795487.858362067;5016570.86350169;39698;4.807906000000000;44.139195000000001;Dressel 20;Orange;CTYCCL;Narbonensis;1
-213255.361586905;5069825.09673237;9647;11.883333000000000;45.416666999999997;Amphora incerta;Padova;CLAB;Italia;1
-301448.562629968;4751597.12113327;33859;11.250000000000000;42.500000000000000;Dressel 1C;Albinia;ARS;Italia;1
-1172430.90298931;4741846.49596517;32223;1.139829000000000;41.076036000000002;Tegula;Salou;PALMA;Tarraconensis;1
240645.609957865;4502577.12341599;40894;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;STR;Italia;1
233795.948793698;4508377.81717628;37505;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia;1
-497865.34063675;5769910.80224286;14737;6.685037000000000;51.198070999999999;Dressel 20;Neuss;POROCODVBOROCODV;Germania Inferior;1
-758879.15566038;5169350.34629686;24765;4.873453000000000;45.524785000000001;Dressel 20;Vienne;QCR;Narbonensis;1
-645305.35403197;5224104.61887438;9494;6.148113000000000;46.195602000000001;Dressel 20;Genève;PRSAENI;Narbonensis;1
-410621.150909084;5614880.89712105;14059;8.279095999999999;49.984188000000003;Dressel 20;Mainz;PATO;Germania Superior;1
-959109.411125592;6336532.95218347;15491;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;ACIRGI;Britannia;1
240645.609957865;4502577.12341599;40882;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;STR;Italia;1
-562819.917346189;5287347.9059035;20236;7.041042000000000;46.880887999999999;Dressel 20;Avenches;LVALERITERPNI;Germania Superior;1
-300643.27273879;5342086.36235854;31723;10.315858000000000;47.732208999999997;Dressel 20;Kempten;QCR;Raetia;1
-410857.230934183;5626138.01525477;14043;8.249321999999999;50.082582000000002;Dressel 20;Wiesbaden;QANTRVG;Germania Superior;1
-2017700.18137408;4182958.28687812;8843;-6.115818000000000;34.601439999999997;Dressel 20;Banasa;MAEMRVS;Mauretania Tingitana;1
-1069736.07970487;4761771.56669318;17961;2.244789000000000;41.447144999999999;Pascual 1;Badalona;MPORCI;Tarraconensis;1
-457942.185853519;5043981.67891239;23177;8.866667000000000;44.899999999999999;Dressel 6A;Tortona;CVIBIR;Italia;1
-213255.361586905;5069825.09673237;32886;11.883333000000000;45.416666999999997;Dressel 6B;Padova;SCALINIVM;Italia;1
-769886.695805684;4900353.20188776;18514;5.385919000000000;43.176487999999999;Dressel 2-4 Catalan;Île de Riou;SC;Narbonensis;1
240645.609957865;4502577.12341599;40804;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;SOC;Italia;1
-863480.893894455;5800540.97391836;30559;1.604562000000000;50.720702000000003;Dressel 20;Boulogne-sur-Mer;SNR;Belgica;1
-979826.647826815;4822915.54316754;17687;3.117809000000000;42.139543000000003;Dressel 20;Ampurias;SAXOFERREO;Tarraconensis;1
-1086155.86087837;6102062.58848629;15623;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;LAPAE;Britannia;1
-174201.382947076;4663235.91270618;1051;12.883333000000000;41.833333000000003;Dressel 30 - Keay 1B;Palestrina;EXOIVLIHONORPMCTVB;Italia;1
233795.948793698;4508377.81717628;35409;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;MENOPHIL;Italia;1
-634554.882696414;5900064.06256503;34144;4.388258000000000;52.069049000000000;Dressel 20;Voorburg;IIIENNIORIVLSAE;Germania Inferior;1
387286.117176116;4626640.32341537;30392;19.643611000000000;41.783611000000001;Lamboglia 2;Lezhë;NES;Dalmatia;1
-1090919.96526603;4760579.64264189;36594;2.007994000000000;41.396144999999997;Pascual 1;Sant Vicenç dels Horts;SYNE;Tarraconensis;1
-402898.369360682;3988409.56810592;4626;11.045000000000000;35.625833000000000;Africana;Békalta (Thapsus);CTHPVELOCIS;Africa Proconsularis;1
-485175.276326217;5737049.38507196;13957;6.950000000000000;50.933332999999998;Dressel 20;Köln;PAHSC;Germania Inferior;1
-301448.562629968;4751597.12113327;33801;11.250000000000000;42.500000000000000;Greco-Itálica;Albinia;ARME;Italia;1
-498816.986459172;5350972.71357136;7441;7.717205000000000;47.536817999999997;Dressel 20;Augst;LATILSVRILTALSVRI;Germania Superior;1
-237571.667911811;5087669.12549354;36823;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;FA;Italia;1
-1025329.69888547;6486477.8300989;15538;-3.766667000000000;56.000000000000000;Dressel 20;Falkirk;AFITAL;Caledonia;1
-1083293.76877323;6165894.85261533;16381;-2.916667000000000;53.200000000000003;Dressel 20;Chester;QMR;Britannia;1
-498816.986459172;5350972.71357136;7531;7.717205000000000;47.536817999999997;Dressel 20;Augst;IIIVNMELISSIETMELISSE;Germania Superior;1
240645.609957865;4502577.12341599;40354;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;KEPHALONOSKEFALONOS;Italia;1
240645.609957865;4502577.12341599;40863;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;SOTERICO;Italia;1
-708643.229311126;5779979.56871276;33297;3.761510000000000;50.884363999999998;Haltern 70;Velzeke-Ruddershove;BASF;Belgica;1
-1173046.89323732;4751423.23011868;31629;1.107423000000000;41.155912999999998;Pascual 1;Reus;ANTVEN;Tarraconensis;1
233795.948793698;4508377.81717628;35057;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DEMETRI;Italia;1
486277.025548916;4508335.346596;40362;20.837499999999999;40.725833000000002;Brindisian amphora;Pojan;KEPHALONOSKEFALONOS;Macedonia;1
-1651.36161622172;5120675.00827321;26387;14.514443999999999;46.055278000000001;Dressel 6B;Ljubljana (Emona);CLAEK;Italia;1
-645305.35403197;5224104.61887438;9458;6.148113000000000;46.195602000000001;Dressel 20;Genève;IIIENNIORVMIVLIORVMSAE;Narbonensis;1
-758879.15566038;5169350.34629686;28122;4.873453000000000;45.524785000000001;Dressel 20;Vienne;MPFF;Narbonensis;1
-2137094.19332024;4824136.85152046;24986;-9.380439000000001;39.357486000000002;Amphora incerta;Peniche;LARVENIRVSTICI;Lusitania;1
-748591.60850789;4895185.31162863;34041;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;ALEX;Narbonensis;1
-979826.647826815;4822915.54316754;17674;3.117809000000000;42.139543000000003;Dressel 20;Ampurias;GLPVDEGIPVDE;Tarraconensis;1
-755826.511770254;5194589.90619483;24677;4.846711000000000;45.748457000000002;Pascual 1;Lyon?;AVC;Lugdunensis;1
-506759.197045804;5532866.79932232;8081;7.183555000000000;49.115170999999997;Dressel 20;Bliesbrück;LQS;Belgica;1
-978749.816941154;6343418.25156511;33406;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;SEI;Britannia;1
-225025.730008559;4658894.83827206;26282;12.283333000000001;41.750000000000000;Africana 2;Ostia Antica;TFASYL;Italia;1
-980703.920837425;4876893.3217651;37093;2.971462000000000;42.600307999999998;Dressel 1;Elne;TORISCV;Narbonensis;1
-401630.389006041;5033804.97515651;34193;9.583333000000000;44.883333000000000;Amphora incerta;Piacenza;CIRRAT;Italia;1
233795.948793698;4508377.81717628;35453;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia;1
-955534.176698202;5921032.25118975;20638;-0.093145000000000;51.514248000000002;Amphora incerta;London;AEL;Britannia;1
-1425659.29010458;4414207.09190867;23674;-0.751789000000000;37.802242000000000;Lamboglia 2;San Pedro;NICIA;Tarraconensis;1
233795.948793698;4508377.81717628;37404;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;STABVA;Italia;1
-405654.389848099;3962634.74497202;1186;11.043611000000000;35.394444000000000;Africana;Salakta;ASVLLFELIC;Africa Proconsularis;1
-801415.473039121;4930388.13719504;10005;4.942851000000000;43.383543000000003;Dressel 1B;Golfe de Fos;R;Narbonensis;1
-498816.986459172;5350972.71357136;7438;7.717205000000000;47.536817999999997;Dressel 20;Augst;TATILASIATICI;Germania Superior;1
38374.9991573839;5183976.92109374;31673;14.966666999999999;46.649999999999999;Dressel 6B;Magdalensberg;LAEK;Noricum;1
-410621.150909084;5614880.89712105;19389;8.279095999999999;49.984188000000003;Dressel 20;Mainz;SER;Germania Superior;1
-516151.590048429;5367931.28285493;7859;7.454263000000000;47.658518999999998;Dressel 1;Sierentz;MOC;Germania Superior;1
-593230.38246345;5598614.42986598;19880;5.859722000000000;49.540278000000001;Dressel 20;Titelberg;LQS;Belgica;1
233795.948793698;4508377.81717628;37371;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;RUMA;Italia;1
-940814.519643092;6107895.22670759;16891;-0.683333000000000;53.116667000000000;Dressel 20;Norton Disney;FSCIMNIANO;Britannia;1
-411571.708575673;5574996.93876985;27959;8.359164000000000;49.632784000000001;Dressel 20;Worms;EVTICI;Germania Superior;1
-540580.682565582;4941150.02857513;19486;8.050000000000001;43.883333000000000;Dressel 2-4 Catalan;Imperia;QV;Italia;1
-715804.369211464;5346795.26307407;17465;4.949001000000000;47.136828999999999;Dressel 1;Nuits-Saint-Georges;MA;Lugdunensis;1
233795.948793698;4508377.81717628;35301;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LVKAON;Italia;1
-410621.150909084;5614880.89712105;18920;8.279095999999999;49.984188000000003;Dressel 20;Mainz;MATM;Germania Superior;1
-759714.286352101;5170310.04524175;28319;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;GALLICI;Narbonensis;1
240645.609957865;4502577.12341599;39292;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;APOLLONI;Italia;1
-955534.176698202;5921032.25118975;15711;-0.093145000000000;51.514248000000002;Dressel 20;London;FCCVFIA;Britannia;1
-401630.389006041;5033804.97515651;34316;9.583333000000000;44.883333000000000;Amphora incerta;Piacenza;SVADI;Italia;1
-610374.971762773;5502424.65550382;8024;5.892905000000000;48.674593999999999;Dressel 20;Toul;MLFCT;Belgica;1
-759714.286352101;5170310.04524175;28319;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;MARISIL;Narbonensis;1
-727018.271474666;5189667.212828;9224;5.215267000000000;45.756965999999998;Dressel 20;Saint-Romain-de-Jalionas;QSRPORF;Narbonensis;1
-1086155.86087837;6102062.58848629;15720;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;QC;Britannia;1
-1321124.4854771;4512690.98838483;21605;0.107970000000000;38.841343999999999;Dressel 1;Denia;SVR;Tarraconensis;1
240645.609957865;4502577.12341599;40543;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;MENOPILVS;Italia;1
-951041.143977837;4950815.2377836;6194;3.127051000000000;43.289614999999998;Lamboglia 2;Nissan-Lez-Ensérune;ACFAN;Narbonensis;1
-978749.816941154;6343418.25156511;20440;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;LCFPCE;Britannia;1
240645.609957865;4502577.12341599;40988;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia;1
-748591.60850789;4895185.31162863;33995;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;PARNA;Narbonensis;1
-758879.15566038;5169350.34629686;24757;4.873453000000000;45.524785000000001;Dressel 20;Vienne;QCCL;Narbonensis;1
-1383717.62069951;4469340.82399089;24042;-0.450000000000000;38.350000000000001;Dressel 20;Alicante;LVALTROPHIM;Tarraconensis;1
-799972.470426201;4936462.19883311;30757;4.945717000000000;43.438569000000001;Dressel 20;Fos-Sur-Mer;AVIHR;Narbonensis;1
-1090919.96526603;4760579.64264189;36602;2.007994000000000;41.396144999999997;Pascual 1;Sant Vicenç dels Horts;E;Tarraconensis;1
-979826.647826815;4822915.54316754;17496;3.117809000000000;42.139543000000003;Amphora incerta;Ampurias;BELIM;Tarraconensis;1
-396564.854142407;5554272.65431498;18873;8.608962000000000;49.473070999999997;Dressel 20;Ladenburg (Lopodunum);FBELI;Germania Superior;1
-213255.361586905;5069825.09673237;9692;11.883333000000000;45.416666999999997;Amphora incerta;Padova;BOD;Italia;1
-722686.532656378;5370176.40866596;21198;4.798681000000000;47.326304000000000;Dressel 1;Mâlain;PALMA;Lugdunensis;1
-959109.411125592;6336532.95218347;16872;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;SCAL;Britannia;1
240645.609957865;4502577.12341599;40473;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;MENECRATES;Italia;1
-213255.361586905;5069825.09673237;32782;11.883333000000000;45.416666999999997;Dressel 6B;Padova;CLAEKBAS;Italia;1
-498816.986459172;5350972.71357136;7667;7.717205000000000;47.536817999999997;Dressel 20;Augst;PN;Germania Superior;1
-413395.583948947;5637872.9357064;14638;8.186805000000000;50.181629000000001;Dressel 20;Orlen;QMR;Germania Superior;1
-1089519.33047454;4753980.0419975;36649;2.040791000000000;41.342646999999999;Dressel 2-4 Catalan;Sant Boi de Llobregat;QVA;Tarraconensis;1
-384697.260119998;5643175.14251355;13967;8.566917000000000;50.271515000000001;Dressel 20;Niederbieber;LVALEME;Germania Superior;1
-794123.162273022;5040575.2178399;19827;4.765745000000000;44.349093000000003;Gauloise 1;Saint-Paul-Trois-Chateaux;S;Narbonensis;1
-1052083.42850616;4780413.27875994;36147;2.397787000000000;41.639971000000003;Dressel 2-4 Catalan;Llinars;LAIA;Tarraconensis;1
-483582.993933958;4643721.57298741;18606;9.254185000000000;41.341096000000000;Dressel 2-4 Catalan;Îles Lavezzi;LYA;Corsica et Sardinia;1
-980703.920837425;4876893.3217651;37080;2.971462000000000;42.600307999999998;Amphora incerta;Elne;SIGNUM;Narbonensis;1
233795.948793698;4508377.81717628;37325;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LIBO;Italia;1
-732345.861150322;5284438.47331819;21168;4.905743000000000;46.567577000000000;Dressel 1;Tournus;SES;Lugdunensis;1
-50303.1971126798;4531481.16830034;36909;14.483333000000000;40.750000000000000;Amphora incerta;Pompeya;MCR;Italia;1
-1387165.69597007;4469728.1379712;21603;-0.487722000000000;38.346190000000000;Dressel 1B;Alicante;SEXTIL;Tarraconensis;1
-182278.033219539;4924232.44518638;34254;12.469167000000001;44.151667000000003;Amphora incerta;Bellaria;PETROOSTR;Italia;1
-1083293.76877323;6165894.85261533;16321;-2.916667000000000;53.200000000000003;Dressel 20;Chester;CLMFF;Britannia;1
233795.948793698;4508377.81717628;34539;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APELLAE;Italia;1
-126747.516295848;5132485.96656627;25408;12.896388999999999;46.057777999999999;Dressel 1A;Cosa;SES;Italia;1
-748591.60850789;4895185.31162863;34042;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;ALEXA;Narbonensis;1
-620809.828136445;4917729.53982733;32126;7.127766000000000;43.562407000000000;Dressel 1B;Antibes;SOS;Narbonensis;1
-1425659.29010458;4414207.09190867;23668;-0.751789000000000;37.802242000000000;Lamboglia 2;San Pedro;VICTORIA;Tarraconensis;1
-838509.28860994;5697360.82226357;9170;2.300000000000000;49.899999999999999;Beltrán 2;Amiens;LICCSAFR;Belgica;1
-655067.376539272;4908806.22959773;19568;6.735237000000000;43.432858000000003;Dressel 20;Fréjus;IICAMILIMELISSI;Narbonensis;1
240645.609957865;4502577.12341599;40812;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;SOC;Italia;1
233795.948793698;4508377.81717628;35137;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DIOCLES;Italia;1
-645305.35403197;5224104.61887438;9515;6.148113000000000;46.195602000000001;Amphora incerta;Genève;VEHILI;Narbonensis;1
-532611.407177068;5611686.49801511;14252;6.636628000000000;49.759790000000002;Dressel 20;Trier;IIIENNIIVL;Belgica;1
-921409.297016111;5011126.4729609;6235;3.319274000000000;43.862848000000000;Dressel 20;Le Caylar;POPPOR;Narbonensis;1
240645.609957865;4502577.12341599;38334;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia;1
-748591.60850789;4895185.31162863;34037;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;ALEXA;Narbonensis;1
-645305.35403197;5224104.61887438;9440;6.148113000000000;46.195602000000001;Dressel 20;Genève;MIM;Narbonensis;1
-225025.730008559;4658894.83827206;29221;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;PMOCVFIGEDO;Italia;1
-634554.882696414;5900064.06256503;20557;4.388258000000000;52.069049000000000;Dressel 20;Voorburg;GFSCVF;Germania Inferior;1
-748591.60850789;4895185.31162863;34089;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;ANTIO;Narbonensis;1
-721676.510052066;5714842.30009884;28057;3.796155000000000;50.298051999999998;Dressel 20;Bavay;PCHO;Belgica;1
-758879.15566038;5169350.34629686;39479;4.873453000000000;45.524785000000001;Dressel 20;Vienne;FELIX;Narbonensis;1
240645.609957865;4502577.12341599;38415;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;APELLES;Italia;1
-498816.986459172;5350972.71357136;7564;7.717205000000000;47.536817999999997;Dressel 20;Augst;APS;Germania Superior;1
-483582.993933958;4643721.57298741;18566;9.254185000000000;41.341096000000000;Dressel 2-4 Catalan;Îles Lavezzi;AC;Corsica et Sardinia;1
233795.948793698;4508377.81717628;35954;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;CNPETROSOSTR;Italia;1
-1069736.07970487;4761771.56669318;17809;2.244789000000000;41.447144999999999;Pascual 1;Badalona;MPORC;Tarraconensis;1
-225025.730008559;4658894.83827206;26243;12.283333000000001;41.750000000000000;Africana 2D Grande;Ostia Antica;LEPMIDOMF;Italia;1
-951041.143977837;4950815.2377836;6222;3.127051000000000;43.289614999999998;Oberaden 74;Nissan-Lez-Ensérune;SEXDOMITI;Narbonensis;1
-1476887.21110004;4398670.71151903;31707;-1.250000000000000;37.566667000000002;Dressel 20;Puerto de Mazarrón;ILCCH;Tarraconensis;1
-715804.369211464;5346795.26307407;17459;4.949001000000000;47.136828999999999;Dressel 20;Nuits-Saint-Georges;LFO;Lugdunensis;1
-498816.986459172;5350972.71357136;7486;7.717205000000000;47.536817999999997;Dressel 20;Augst;FIRMISAE;Germania Superior;1
-1119515.66854045;5487450.16409711;5493;-0.547740000000000;47.473806000000003;Dressel 20;Angers;IIAVRELHERACLAPATETFILFGRVM;Lugdunensis;1
-171829.409941474;5079587.11299808;10477;12.393333000000000;45.544443999999999;Dressel 6B;Altino;FLAVFONTANI;Italia;1
-357617.422937202;5640440.46108209;14435;8.944585999999999;50.287210000000002;Dressel 20;Altenstadt;QIAFS;Germania Superior;1
-759714.286352101;5170310.04524175;39654;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;CSEMPPOLYCLITI;Narbonensis;1
240645.609957865;4502577.12341599;40167;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;DASI;Italia;1
-237571.667911811;5087669.12549354;36804;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;PACCI;Italia;1
1354610.4134671;3488290.83345828;37963;29.955266000000002;31.215644999999999;Brindisian amphora;Alexandria;QOBVLTRON;Aegyptus;1
-2017700.18137408;4182958.28687812;8970;-6.115818000000000;34.601439999999997;Dressel 20;Banasa;QCR;Mauretania Tingitana;1
-161636.089356029;5104955.34449377;32636;12.488056000000000;45.780000000000001;Dressel 6B;Oderzo;CLAEKBAS;Italia;1
-509198.444748056;5355256.04093949;25430;7.573271000000000;47.558394999999997;Dressel 1;Basel;SES;Germania Superior;1
240645.609957865;4502577.12341599;39287;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;APOLLONI;Italia;1
-455944.431237297;5336974.14277916;33273;8.302764000000000;47.478028999999999;Dressel 20;Baden;CSEMP;Germania Superior;1
-529766.60434941;5285536.92081335;20664;7.466667000000000;46.916666999999997;Dressel 20;Bern;PIVLREVCTI;Germania Superior;1
-755826.511770254;5194589.90619483;24614;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;QCOCL;Lugdunensis;1
-963254.645016083;4941243.02255826;9207;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;H;Narbonensis;1
-410621.150909084;5614880.89712105;18985;8.279095999999999;49.984188000000003;Dressel 20;Mainz;FRVCTI;Germania Superior;1
-801415.473039121;4930388.13719504;10000;4.942851000000000;43.383543000000003;Dressel 1B;Golfe de Fos;NFO;Narbonensis;1
-237571.667911811;5087669.12549354;36812;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;LAEKA;Italia;1
-902266.913851792;4953792.54515254;8244;3.693041000000000;43.406283000000002;Dressel 20;Sète;LANSEC;Narbonensis;1
-299334.424020155;4110259.56793437;34482;12.050000000000001;36.799999999999997;Amphora incerta;Trecino;SIGNUM;Italia;1
240645.609957865;4502577.12341599;40126;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;DAMA;Italia;1
-410621.150909084;5614880.89712105;19360;8.279095999999999;49.984188000000003;Dressel 20;Mainz;MSNAR;Germania Superior;1
-963254.645016083;4941243.02255826;25621;3.008816000000000;43.184417000000003;Dressel 2-4 Catalan;Narbonne;AMANDI;Narbonensis;1
-1408781.55045439;4465341.98698368;24103;-0.706103000000000;38.264986999999998;Amphora incerta;Elche;FLOS;Tarraconensis;1
-596308.226137191;5041760.56739991;1192;7.166667000000000;44.683332999999998;Dressel 2-4;Tivoli;MFN;Italia;1
-213255.361586905;5069825.09673237;9644;11.883333000000000;45.416666999999997;Amphora incerta;Padova;IVLO;Italia;1
-930458.644334798;6040895.54269053;15527;-0.250000000000000;52.583333000000003;Dressel 20;Peterborough;AEMEVPH;Britannia;1
233795.948793698;4508377.81717628;35775;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia;1
-580992.321497448;5887227.90650933;12767;5.179773000000000;52.064312999999999;Gauloise 4;Fort Vechten;MARTIAL;Germania Inferior;1
-790246.352069834;5338595.2411637;24441;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;MAV;Lugdunensis;1
240645.609957865;4502577.12341599;38336;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia;1
240645.609957865;4502577.12341599;4779;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;DASI;Italia;1
-410621.150909084;5614880.89712105;19399;8.279095999999999;49.984188000000003;Dressel 20;Mainz;LVALVIT;Germania Superior;1
-1035695.10426702;6221994.55355308;17013;-2.533333000000000;53.799999999999997;Dressel 20;Ribchester;CVA;Britannia;1
-579922.034368355;5547021.50981508;8001;6.175875000000000;49.115461000000003;Dressel 20;Metz;QIAFS;Belgica;1
233795.948793698;4508377.81717628;34924;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;ARCHELA;Italia;1
-1045583.85087189;4975822.93296301;19443;1.954494000000000;43.318288000000003;Dressel 2-4 Catalan;Castelnaudary;P;Narbonensis;1
-936866.068451985;6208531.92561426;15927;-1.083333000000000;53.966667000000001;Dressel 20;York;IIIENNIIVL;Britannia;1
-1086155.86087837;6102062.58848629;16865;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;SAXFER;Britannia;1
233795.948793698;4508377.81717628;35096;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DIOCLES;Italia;1
-1997235.51806087;4251471.20648533;18147;-6.112142000000000;35.199297999999999;Keay 16;Lixus;ANNGENIALIS;Mauretania Tingitana;1
-2017700.18137408;4182958.28687812;8833;-6.115818000000000;34.601439999999997;Dressel 20;Banasa;LIDFITALICAE;Mauretania Tingitana;1
-1071468.83523448;4783511.1801006;19171;2.169444000000000;41.629167000000002;Dressel 2-4 Catalan;Caldes de Montbui;SLL;Tarraconensis;1
-17411.1781610376;4516077.46823274;26270;14.883333000000000;40.633333000000000;Africana 2B Grande;Pontecagnano;FLO;Italia;1
-1304418.88405798;4800194.80649926;27974;-0.494139000000000;41.291203000000003;Amphora incerta;Azaila;PROTEMVS;Tarraconensis;1
233795.948793698;4508377.81717628;34821;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLONI;Italia;1
-838509.28860994;5697360.82226357;9168;2.300000000000000;49.899999999999999;Amphora incerta;Amiens;LMMAIIS;Belgica;1
-758879.15566038;5169350.34629686;29483;4.873453000000000;45.524785000000001;Dressel 20;Vienne;PRSAENI;Narbonensis;1
-896771.172897821;5878295.87148829;16251;0.866667000000000;51.299999999999997;Dressel 20;Ospringe;IIIVNIMELISSETMELISSE;Britannia;1
-721676.510052066;5714842.30009884;19662;3.796155000000000;50.298051999999998;Dressel 20;Bavay;FLFBAN;Belgica;1
-539777.65547751;5851583.40331866;5733;5.866667000000000;51.833333000000003;Dressel 20;Nijmegen;B;Germania Inferior;1
