X;Y;id;lat;long;type;site;code;name
17.85;40.683333;37420;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
7.717205;47.536818;7423;7.717205000000000;47.536817999999997;Dressel 20;Augst;AEVPHE;Germania Superior
4.828233;46.314074;21197;4.828233000000000;46.314073999999998;Dressel 1;Mâcon;PALMA;Lugdunensis
17.933333;40.633333;37983;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LPVBLILI;Italia
4.35139;47.916097;18203;4.351390000000000;47.916097000000001;Dressel 20;Vertault;TAM;Germania Superior
6.148113;46.195602;9497;6.148113000000000;46.195602000000001;Dressel 20;Genève;TIAPO;Narbonensis
0.231748;49.419838;23801;0.231748000000000;49.419837999999999;Dressel 20;Honfleur;PORPS;Lugdunensis
4.35139;47.916097;18206;4.351390000000000;47.916097000000001;Amphora incerta;Vertault;EVRIP;Germania Superior
-0.557868;38.19273;24066;-0.557868000000000;38.192729999999997;Almagro 51C;Santa Pola;DILALL;Tarraconensis
-2.333333;54.966667;18746;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;GRA;Britannia
-4.337503;36.967458;9273;-4.337503000000000;36.967458000000001;Tegula;Camós;CIVLA;Baetica
17.933333;40.633333;38425;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;APELLA;Italia
-5.646083;37.471248;13633;-5.646083000000000;37.471248000000003;Dressel 20;Carmona;AFRICAN;Baetica
17.933333;40.633333;37915;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LLVCI;Italia
-1.421389;54.987778;16371;-1.421389000000000;54.987777999999999;Dressel 20;South Shields;MMR;Britannia
-2.933333;54.883333;33317;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;TFA;Britannia
8.940779;42.632766;18636;8.940778999999999;42.632765999999997;Dressel 2-4 Catalan;Île-Rousse;FEL;Corsica et Sardinia
-0.751789;37.802242;23630;-0.751789000000000;37.802242000000000;Lamboglia 2;San Pedro;GAI;Tarraconensis
-2.333333;55.016667;16193;-2.333333000000000;55.016666999999998;Dressel 20;Housesteads;LIT;Britannia
1.433188;43.599516;15070;1.433188000000000;43.599516000000001;Pascual 1;Toulouse;PP;Narbonensis
5.179773;52.064313;41512;5.179773000000000;52.064312999999999;Dressel 20;Fort Vechten;CSEMPRONIPOLYCLITI;Germania Inferior
8.279096;49.984188;18959;8.279095999999999;49.984188000000003;Dressel 20;Mainz;CA;Germania Superior
17.85;40.683333;37477;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
3.008816;43.184417;25651;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;VAS;Narbonensis
-6.115818;34.60144;8892;-6.115818000000000;34.601439999999997;Dressel 20;Banasa;ST;Mauretania Tingitana
-5.281208;37.700239;910;-5.281208000000000;37.700239000000003;Dressel 20;Palma del Río;MCC;Baetica
4.765745;44.349093;19818;4.765745000000000;44.349093000000003;Gauloise 1;Saint-Paul-Trois-Chateaux;LOPT;Narbonensis
0.192722;49.511248;30601;0.192722000000000;49.511248000000002;Dressel 20;Harfleur;VRITTINIG;Lugdunensis
12.896389;46.057778;25373;12.896388999999999;46.057777999999999;Dressel 1A;Cosa;APOL;Italia
19.643611;41.783611;30388;19.643611000000000;41.783611000000001;Lamboglia 2;Lezhë;MCORELIVITVLI;Dalmatia
2.244789;41.447145;17799;2.244789000000000;41.447144999999999;Pascual 1;Badalona;MPORCI;Tarraconensis
3.117809;42.139543;17225;3.117809000000000;42.139543000000003;Dressel 20;Ampurias;QCR;Tarraconensis
19.796944;40.716389;30354;19.796944000000000;40.716388999999999;Lamboglia 2;Krotinë;ACRORINERA;Macedonia
11.883333;45.416667;36741;11.883333000000000;45.416666999999997;Dressel 6B;Padova;CAESIL;Italia
3.008816;43.184417;25610;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;QFS;Narbonensis
1.433188;43.599516;10387;1.433188000000000;43.599516000000001;Dressel 20;Toulouse;IVLINIGRI;Narbonensis
14.514444;46.055278;26372;14.514443999999999;46.055278000000001;Dressel 6B;Ljubljana (Emona);APIC;Italia
11.883333;45.416667;32770;11.883333000000000;45.416666999999997;Dressel 6B;Padova;LAEK;Italia
19.612222;44.976389;6423;19.612221999999999;44.976388999999998;Dressel 20;Srijemska Mitrovica;SFE;Pannonia Inferior
3.083952;42.525792;37061;3.083952000000000;42.525792000000003;Massaliota;Collioure;X;Narbonensis
-1.083333;53.966667;30701;-1.083333000000000;53.966667000000001;Ignotus;York;ICOSV;Britannia
4.873453;45.524785;24896;4.873453000000000;45.524785000000001;Dressel 20;Vienne;LVIBICHROMIS;Narbonensis
-0.093145;51.514248;15764;-0.093145000000000;51.514248000000002;Dressel 20;London;QCL;Britannia
4.032143;46.92678;21024;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;SIGNUM;Lugdunensis
3.319274;43.862848;6240;3.319274000000000;43.862848000000000;Dressel 20;Le Caylar;SVCCESI;Narbonensis
17.85;40.683333;34839;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLONI;Italia
5.65;43.166668;34081;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;GAEP;Narbonensis
7.087938;48.940918;8126;7.087938000000000;48.940918000000003;Dressel 20;Sarre-Union;VIRAV;Belgica
5.265397;44.690917;8314;5.265397000000000;44.690916999999999;Dressel 1B;Roanne;FED;Narbonensis
0.732916;41.041827;25122;0.732916000000000;41.041826999999998;Oberaden 74;Tivissa;T;Tarraconensis
4.64761;44.264945;39406;4.647610000000000;44.264944999999997;Dressel 20;Ardèche (Alba);LCH;Narbonensis
29.955266;31.215645;6510;29.955266000000002;31.215644999999999;Dressel 20;Alexandria;MAVRI;Aegyptus
17.933333;40.633333;40118;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;DAMA;Italia
12.249722;44.143333;33457;12.249722000000000;44.143332999999998;Dressel 6A;Cesena;TETTI;Italia
2.788028;49.356853;30583;2.788028000000000;49.356853000000001;Dressel 20;Lacroix-Saint-Ouen;SAT;Belgica
29.955266;31.215645;38569;29.955266000000002;31.215644999999999;Brindisian amphora;Alexandria;DAMAS;Aegyptus
-6.115818;34.60144;8938;-6.115818000000000;34.601439999999997;Amphora incerta;Banasa;APC;Mauretania Tingitana
11.883333;45.416667;9683;11.883333000000000;45.416666999999997;Amphora incerta;Padova;VMBRI;Italia
3.290159;43.247002;8242;3.290159000000000;43.247002000000002;Dressel 20;Valras-Plage;ENNIORVMIVLIORVM;Narbonensis
11.883333;45.416667;33044;11.883333000000000;45.416666999999997;Dressel 6B;Padova;IMP;Italia
8.279096;49.984188;14348;8.279095999999999;49.984188000000003;Dressel 20;Mainz;PNN;Germania Superior
-0.093145;51.514248;15542;-0.093145000000000;51.514248000000002;Dressel 20;London;AGRICOLAE;Britannia
1.107423;41.155913;32184;1.107423000000000;41.155912999999998;Dressel 2-4 Catalan;Reus;CALAM;Tarraconensis
17.85;40.683333;35291;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LVKAON;Italia
2.572616;44.35237;41105;2.572616000000000;44.352370000000001;Oberaden 74;Rodez;QCARV;Aquitania
6.866667;43.433333;9401;6.866667000000000;43.433332999999998;Dressel 2-4 Catalan;Rade d'Agay;STAB;Narbonensis
11.883333;45.416667;9679;11.883333000000000;45.416666999999997;Amphora incerta;Padova;AM;Italia
17.229722;40.476111;4883;17.229721999999999;40.476111000000003;Lamboglia 2;Taranto;EPICRFAB;Italia
4.949001;47.136829;20379;4.949001000000000;47.136828999999999;Dressel 1;Nuits-Saint-Georges;MEDE;Lugdunensis
-5.233333;37.833333;11879;-5.233333000000000;37.833333000000003;Dressel 20;Hornachuelos;LCCVFI;Baetica
4.846711;45.748457;17386;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;LAT;Lugdunensis
3.272973;49.3931;28492;3.272973000000000;49.393099999999997;Amphora incerta;Pommiers;AT;Belgica
-5.52751;37.658961;33361;-5.527510000000000;37.658960999999998;Dressel 20;Lora del Río;QAEOPTA;Baetica
17.933333;40.633333;40349;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;KEPHALONOSKEFALONOS;Italia
7.466667;46.916667;20713;7.466667000000000;46.916666999999997;Dressel 20;Bern;SAENIANES;Germania Superior
3.117809;42.139543;17554;3.117809000000000;42.139543000000003;Amphora incerta;Ampurias;MA;Tarraconensis
8.862251;50.236768;27750;8.862251000000001;50.236767999999998;Dressel 20;Hedelbergen;QIM;Germania Superior
-5.281208;37.700239;11515;-5.281208000000000;37.700239000000003;Dressel 20;Palma del Río;CIALB;Baetica
4.949001;47.136829;20408;4.949001000000000;47.136828999999999;Dressel 20;Nuits-Saint-Georges;PMOCVFIGEDO;Lugdunensis
-5.107258;37.802053;11619;-5.107258000000000;37.802053000000001;Dressel 20;Posadas;MRVFI;Baetica
-2.016667;54.966667;16739;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;MSP;Britannia
11.55;45.55;36847;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;VI;Italia
2.788028;49.356853;30524;2.788028000000000;49.356853000000001;Dressel 20;Lacroix-Saint-Ouen;LIVNIMELISSI;Belgica
9.254185;41.341096;18581;9.254185000000000;41.341096000000000;Dressel 2-4 Catalan;Îles Lavezzi;VIC;Corsica et Sardinia
10.333333;36.866667;27133;10.333333000000000;36.866667000000000;Amphora incerta;Cartago;PAP;Africa Proconsularis
-5.78;35.78;9093;-5.780000000000000;35.780000000000001;Dressel 20;Tanger (Tingi);QCALMARSI;Mauretania Tingitana
29.955266;31.215645;6471;29.955266000000002;31.215644999999999;Dressel 20;Alexandria;QAELIOPTATI;Aegyptus
17.85;40.683333;35883;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;PROTAGATHVS;Italia
-5.082599;37.542203;12352;-5.082599000000000;37.542203000000001;Dressel 20;Écija;FE;Baetica
4.942851;43.383543;10340;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;PATO;Narbonensis
-1.083333;53.966667;30703;-1.083333000000000;53.966667000000001;Amphora incerta;York;SLR;Britannia
17.85;40.683333;37488;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
4.949001;47.136829;23834;4.949001000000000;47.136828999999999;Amphora incerta;Nuits-Saint-Georges;OIAEL;Lugdunensis
-1.7;51.416667;15672;-1.700000000000000;51.416666999999997;Dressel 20;Mildenhall;AVGN;Britannia
17.85;40.683333;34769;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLLONIDES;Italia
2.040791;41.342647;19472;2.040791000000000;41.342646999999999;Pascual 1;Sant Boi de Llobregat;QVA;Tarraconensis
17.933333;40.633333;40038;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;BAHANO;Italia
0.9;51.883333;16679;0.900000000000000;51.883333000000000;Dressel 20;Colchester;QVINTI;Britannia
12.283333;41.75;29351;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;FMFP;Italia
2.244789;41.447145;17762;2.244789000000000;41.447144999999999;Pascual 1;Badalona;A;Tarraconensis
11.65;45.233333;16687;11.650000000000000;45.233333000000002;Dressel 6B;Este;SEPVLLIVM;Italia
17.933333;40.633333;40030;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;BAHANO;Italia
4.860743;45.531592;29386;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;FORTVNATI;Narbonensis
17.85;40.683333;35472;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia
8.416667;45.316667;13833;8.416667000000000;45.316667000000002;Dressel 6B;Vercelli;DAETH;Italia
17.933333;40.633333;40670;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;PILEMO;Italia
8.279096;49.984188;14979;8.279095999999999;49.984188000000003;Dressel 20;Mainz;LVALERIVITALIS;Germania Superior
-5.107258;37.802053;11590;-5.107258000000000;37.802053000000001;Dressel 20;Posadas;MAT;Baetica
11.883333;45.416667;32751;11.883333000000000;45.416666999999997;Dressel 6B;Padova;ADEL;Italia
7.454263;47.658519;7950;7.454263000000000;47.658518999999998;Dressel 20;Sierentz;LCQ;Germania Superior
4.846711;45.748457;24643;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;VRITIEPA;Lugdunensis
4.873453;45.524785;24860;4.873453000000000;45.524785000000001;Dressel 20;Vienne;AMVELMA;Narbonensis
0.9;51.883333;15530;0.900000000000000;51.883333000000000;Dressel 20;Colchester;MAEMRV;Britannia
-0.093145;51.514248;15835;-0.093145000000000;51.514248000000002;Dressel 20;London;LCT;Britannia
6.377302;43.001178;27237;6.377302000000000;43.001178000000003;Beltrán 2A;îles d'Hyères;HVMHYM;Narbonensis
17.85;40.683333;34773;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLLONIDES;Italia
2.821677;47.879458;21315;2.821677000000000;47.879458000000000;Dressel 1;Aveyron;BIASMESORPMAR;Lugdunensis
17.85;40.683333;35942;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;OCT;Italia
17.933333;40.633333;37756;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LANINIVS;Italia
2.169444;41.629167;19151;2.169444000000000;41.629167000000002;Dressel 2-4 Catalan;Caldes de Montbui;P;Tarraconensis
2.85232;42.754795;37145;2.852320000000000;42.754795000000001;Dressel 20;Peyrestortes;SATVSATVR;Narbonensis
2.040791;41.342647;19468;2.040791000000000;41.342646999999999;Dressel 2-4 Catalan;Sant Boi de Llobregat;SOS;Tarraconensis
-2.6;53.383333;15716;-2.600000000000000;53.383333000000000;Dressel 20;Warrington;MCC;Britannia
8.471111;39.265278;34491;8.471111000000001;39.265278000000002;Dressel 20;Gonnesa;AVRELIHERACLAE;Corsica et Sardinia
11.25;42.5;33934;11.250000000000000;42.500000000000000;Dressel 1C;Albinia;L;Italia
4.032143;46.92678;20894;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;MZ;Lugdunensis
8.684167;50.11552;27431;8.684167000000000;50.115519999999997;Dressel 20;Frankfurt am Main;MOFHA;Germania Superior
10.333333;36.866667;27132;10.333333000000000;36.866667000000000;Amphora incerta;Cartago;OPT;Africa Proconsularis
0.622183;41.616737;32160;0.622183000000000;41.616737000000001;Brindisian amphora;Lleida;CANINI;Tarraconensis
17.85;40.683333;37579;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DEMETRI;Italia
12.283333;41.75;29328;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;LFF;Italia
17.933333;40.633333;4781;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;CTESO;Italia
-2.333333;54.966667;20443;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;IVLITEREN;Britannia
9.241809;48.805827;14256;9.241809000000000;48.805827000000001;Dressel 20;Bad Cannstatt;ENNIORVMIVLIORVM;Germania Superior
17.933333;40.633333;37599;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LUKAON;Italia
17.85;40.683333;34642;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLLONID;Italia
17.933333;40.633333;38169;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
4.873453;45.524785;24752;4.873453000000000;45.524785000000001;Dressel 20;Vienne;CALPVRNIB;Narbonensis
17.85;40.683333;35657;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
14.483333;40.75;31710;14.483333000000000;40.750000000000000;Amphora incerta;Pompeya;AYSIOES;Italia
6.866667;43.433333;9384;6.866667000000000;43.433332999999998;Dressel 2-4 Catalan;Rade d'Agay;QAE;Narbonensis
4.846711;45.748457;21545;4.846711000000000;45.748457000000002;Dressel 1;Lyon?;SES;Lugdunensis
4.846711;45.748457;21561;4.846711000000000;45.748457000000002;Dressel 1;Lyon?;D;Lugdunensis
-1.083333;53.966667;16495;-1.083333000000000;53.966667000000001;Dressel 20;York;PNN;Britannia
1.333333;51.283333;16983;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;SERROM;Britannia
4.942851;43.383543;9847;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;CSEMPRONIPOLYCLITI;Narbonensis
9.2;45.466667;9726;9.199999999999999;45.466667000000001;Lamboglia 2;Milano;ANTIOC;Italia
17.85;40.683333;35227;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;HERMAISCI;Italia
8.48255;49.921394;27448;8.482550000000000;49.921393999999999;Dressel 20;Groß-Gerau;LQS;Germania Superior
11.043611;35.394444;4736;11.043611000000000;35.394444000000000;Tripolitanian 3;Salakta;TI;Africa Proconsularis
-0.093145;51.514248;17108;-0.093145000000000;51.514248000000002;Dressel 20;London;AMPPLPS;Britannia
-5.666942;37.615058;17756;-5.666942000000000;37.615057999999998;Dressel 20;Alcolea del Río;QV;Baetica
3.104371;42.517594;5339;3.104371000000000;42.517594000000003;Dressel 20;Port-Vendres;CSEMPRONIPOLYCLITI;Narbonensis
4.942851;43.383543;9963;4.942851000000000;43.383543000000003;Dressel 1B;Golfe de Fos;ANT;Narbonensis
1.083333;49.433333;30506;1.083333000000000;49.433332999999998;Dressel 20;Rouen;MQFF;Lugdunensis
10.85;45.0;32628;10.850000000000000;45.000000000000000;Dressel 6A;Pegognaga;LLAETARG;Italia
4.942851;43.383543;5470;4.942851000000000;43.383543000000003;Dressel 1B;Golfe de Fos;ASLIL;Narbonensis
-0.63159;41.512504;27008;-0.631590000000000;41.512504000000000;Brindisian amphora;Fuentes de Ebro.;PERDICAS;Tarraconensis
2.946711;42.710403;7258;2.946711000000000;42.710402999999999;Amphora incerta;Château Rousillon;HARIT;Narbonensis
8.684167;50.11552;14559;8.684167000000000;50.115519999999997;Dressel 20;Frankfurt am Main;FSCIMNIANO;Germania Superior
12.583333;38.033333;33131;12.583333000000000;38.033332999999999;Dressel 1;Erice;ISID;Sicilia
11.55;45.55;36840;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;LAE;Italia
4.342648;44.453507;39424;4.342648000000000;44.453507000000002;Dressel 20;Ruoms;QCR;Narbonensis
17.85;40.683333;34501;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;AENEAS;Italia
7.787355;48.600381;7942;7.787355000000000;48.600380999999999;Dressel 20;Strasbourg;QCC;Germania Superior
29.955266;31.215645;38546;29.955266000000002;31.215644999999999;Brindisian amphora;Alexandria;ARCHELAARCHEIA;Aegyptus
8.397222;40.835;26173;8.397221999999999;40.835000000000001;Africana 2D Grande;Porto Torres;COLLFRTS;Corsica et Sardinia
10.315858;47.732209;31725;10.315858000000000;47.732208999999997;Dressel 20;Kempten;EROTIS;Raetia
17.933333;40.633333;37700;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;CANINI;Italia
7.787355;48.600381;20648;7.787355000000000;48.600380999999999;Dressel 20;Strasbourg;APCO;Germania Superior
4.860743;45.531592;29495;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;SATVRNINI;Narbonensis
-0.093145;51.514248;15952;-0.093145000000000;51.514248000000002;Dressel 20;London;CFAV;Britannia
17.85;40.683333;35135;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DIOCLES;Italia
-0.533333;53.233333;16822;-0.533333000000000;53.233333000000002;Dressel 20;Lincoln;PSAENI;Britannia
4.032143;46.92678;20887;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;AVRO;Lugdunensis
3.359518;49.379764;28511;3.359518000000000;49.379764000000002;Dressel 1A;Villeneuve-Saint-Germain;SIGNUM;Belgica
12.283333;41.75;20349;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;LFC;Italia
-0.631674;45.745604;23886;-0.631674000000000;45.745604000000000;Dressel 1B;Saintes;OILL;Aquitania
17.933333;40.633333;40810;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;SOC;Italia
1.333333;51.283333;15663;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;PATVIC;Britannia
5.65;43.166668;34013;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;PARNA;Narbonensis
4.846711;45.748457;24649;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;IVLISVP;Lugdunensis
17.85;40.683333;34589;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APELLAE;Italia
12.283333;41.75;3697;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;SPPNN;Italia
2.007994;41.396145;36298;2.007994000000000;41.396144999999997;Dressel 2-4 Catalan;Sant Vicenç dels Horts;GAM;Tarraconensis
8.866667;44.9;20375;8.866667000000000;44.899999999999999;Amphora incerta;Tortona;OCELI;Italia
7.041042;46.880888;20699;7.041042000000000;46.880887999999999;Dressel 20;Avenches;QIMS;Germania Superior
5.288922;43.261925;6300;5.288922000000000;43.261924999999998;Dressel 7-11;Cap Caveaux;LVOLTEILI;Narbonensis
6.175875;49.115461;8009;6.175875000000000;49.115461000000003;Dressel 20;Metz;LISI;Belgica
7.717205;47.536818;7443;7.717205000000000;47.536817999999997;Dressel 20;Augst;RVFINIATITTAE;Germania Superior
4.388258;52.069049;5718;4.388258000000000;52.069049000000000;Dressel 20;Voorburg;IIIMINICIOR;Germania Inferior
-5.082599;37.542203;38929;-5.082599000000000;37.542203000000001;Dressel 20;Écija;CAMILIMELISSI;Baetica
4.032143;46.92678;24410;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;FE;Lugdunensis
8.279096;49.984188;19613;8.279095999999999;49.984188000000003;Gauloise;Mainz;APM;Germania Superior
17.933333;40.633333;40419;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LVCRIOAPPVLEI;Italia
6.95;50.933333;8610;6.950000000000000;50.933332999999998;Dressel 20;Köln;CSEMPRONIPOLYCLITI;Germania Inferior
11.25;42.5;33876;11.250000000000000;42.500000000000000;Dressel 1C;Albinia;DAS;Italia
2.906853;43.338258;6053;2.906853000000000;43.338258000000003;Pascual 1;Montouliers;VAS;Narbonensis
17.85;40.683333;37458;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
-0.751789;37.802242;23674;-0.751789000000000;37.802242000000000;Lamboglia 2;San Pedro;VICTORIA;Tarraconensis
-4.064722;55.958056;17083;-4.064722000000000;55.958055999999999;Dressel 20;Bar Hill;VIRAV;Caledonia
17.85;40.683333;37334;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;MANISA;Italia
17.85;40.683333;37459;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
11.55;45.55;36855;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;VMBRICVM;Italia
10.616667;36.4;26293;10.616667000000000;36.399999999999999;Africana 2A Grande;Hammamet;GM;Africa Proconsularis
-5.666942;37.615058;28209;-5.666942000000000;37.615057999999998;Dressel 20;Alcolea del Río;PNN;Baetica
2.007994;41.396145;36388;2.007994000000000;41.396144999999997;Pascual 1;Sant Vicenç dels Horts;PH;Tarraconensis
11.883333;45.416667;28463;11.883333000000000;45.416666999999997;Dressel 6B;Padova;IVNPAETIN;Italia
4.032143;46.92678;20760;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;AG;Lugdunensis
-1.133333;52.633333;16222;-1.133333000000000;52.633333000000000;Dressel 20;Leicester;PIVLICRISPI;Britannia
11.55;45.55;36860;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;CLDI;Italia
6.866667;43.433333;9399;6.866667000000000;43.433332999999998;Dressel 2-4 Catalan;Rade d'Agay;THA;Narbonensis
5.326915;43.214059;39708;5.326915000000000;43.214058999999999;Dressel 20;Île Tiboulen de Maire;PVALERIFAVSTINI;Narbonensis
-5.082599;37.542203;38804;-5.082599000000000;37.542203000000001;Dressel 20;Écija;LVIVCV;Baetica
1.333333;51.283333;15652;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;TATILIASIATICI;Britannia
4.032143;46.92678;24489;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;DN;Lugdunensis
8.757257;42.567137;5253;8.757256999999999;42.567137000000002;Africana;Calvi;CINGIRB;Corsica et Sardinia
2.267024;41.482015;5468;2.267024000000000;41.482014999999997;Pascual 1;Tiana;CN;Tarraconensis
2.244789;41.447145;17953;2.244789000000000;41.447144999999999;Pascual 1;Badalona;MPORCI;Tarraconensis
3.194503;41.894075;9259;3.194503000000000;41.894075000000001;Pascual 1;Llafranc;PVSVLVEIENT;Tarraconensis
-5.082599;37.542203;38832;-5.082599000000000;37.542203000000001;Dressel 20;Écija;LIVNIMELISSI;Baetica
7.183555;49.115171;8223;7.183555000000000;49.115170999999997;Gauloise;Bliesbrück;SPA;Belgica
3.117809;42.139543;17484;3.117809000000000;42.139543000000003;Dressel 20;Ampurias;LCT;Tarraconensis
6.21203;42.996688;18495;6.212030000000000;42.996687999999999;Dressel 2-4 Italian;Île de Porquerolles;SVR;Narbonensis
17.85;40.683333;35912;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LMARCISATVR;Italia
4.873453;45.524785;39567;4.873453000000000;45.524785000000001;Dressel 20;Vienne;NERVAE;Narbonensis
1.083333;51.266667;17166;1.083333000000000;51.266666999999998;Dressel 20;Canterbury;SO;Britannia
1.333333;51.283333;17199;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;LAR;Britannia
8.249322;50.082582;14887;8.249321999999999;50.082582000000002;Dressel 20;Wiesbaden;CSEMPRONIPOLYCLITI;Germania Superior
2.762884;42.087759;9319;2.762884000000000;42.087758999999998;Tegula;Camós;COBVLNI;Tarraconensis
4.032143;46.92678;24352;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;AM;Lugdunensis
12.488056;45.78;32654;12.488056000000000;45.780000000000001;Dressel 6B;Oderzo;BAS;Italia
-1.429407;47.199049;27061;-1.429407000000000;47.199049000000002;Gauloise 4;Haute-Goulaine;CDV;Aquitania
4.032143;46.92678;20899;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;N;Lugdunensis
11.883333;45.416667;9622;11.883333000000000;45.416666999999997;Dressel 6A;Padova;LTR;Italia
2.3;49.9;9144;2.300000000000000;49.899999999999999;Dressel 20;Amiens;FLMR;Belgica
-0.093145;51.514248;30726;-0.093145000000000;51.514248000000002;Amphora incerta;London;SOLINIO;Britannia
-5.666942;37.615058;13485;-5.666942000000000;37.615057999999998;Dressel 20;Alcolea del Río;IICCLLM;Baetica
-0.093145;51.514248;16228;-0.093145000000000;51.514248000000002;Dressel 20;London;CIVLI;Britannia
11.55;45.55;36758;11.550000000000001;45.549999999999997;Dressel 6A;Vicenza;BAR;Italia
7.7121;48.730142;8103;7.712100000000000;48.730142000000001;Dressel 20;Brumath;CSTERTINIPAVLINI;Germania Superior
12.393333;45.544444;10546;12.393333000000000;45.544443999999999;Dressel 6B;Altino;PPVLC;Italia
9.526918;46.856753;18266;9.526918000000000;46.856752999999998;Dressel 6B;Chur;LAB;Raetia
2.444503;41.542113;19251;2.444503000000000;41.542113000000001;Dressel 2-4 Catalan;Mataró;CLV;Tarraconensis
17.85;40.683333;35444;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia
4.622744;46.710232;21080;4.622744000000000;46.710231999999998;Dressel 1;Cersot;CBP;Lugdunensis
5.941712;43.117705;20186;5.941712000000000;43.117705000000001;Gauloise 4;Toulon;QCA;Narbonensis
12.119234;49.034512;14857;12.119234000000001;49.034511999999999;Dressel 20;Regensburg;LSL;Raetia
4.032143;46.92678;20927;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;RV;Lugdunensis
